"loc","mdate","SO2","CO","O3","NO2","PM10","PM25"
"111123",2019100523,0.002,0.3,0.018,0.011,5,1
"111123",2019100524,0.003,0.3,0.02,0.01,4,3
"111123",2019100601,0.002,0.3,0.021,0.009,5,3
"111123",2019100602,0.002,0.3,0.022,0.007,6,4
"111123",2019100603,0.003,0.3,0.023,0.006,8,4
"111123",2019100604,0.002,0.3,0.024,0.006,8,3
"111123",2019100605,0.002,0.3,0.022,0.007,8,5
"111123",2019100606,0.003,0.3,0.019,0.01,9,4
"111123",2019100607,0.002,0.3,0.019,0.012,11,5
"111123",2019100608,0.002,0.3,0.02,0.013,8,3
"111123",2019100609,0.003,0.3,0.023,0.01,10,2
"111123",2019100610,0.003,0.3,0.025,0.008,9,3
"111123",2019100611,0.002,0.3,0.026,0.008,11,3
"111123",2019100612,0.002,0.3,0.027,0.008,11,4
"111123",2019100613,0.002,0.3,0.028,0.008,11,6
"111123",2019100614,0.002,0.3,0.029,0.008,10,5
"111123",2019100615,0.003,0.3,0.03,0.008,10,8
"111123",2019100616,0.003,0.3,0.029,0.01,12,6
"111123",2019100617,0.003,0.3,0.028,0.014,14,8
"111123",2019100618,0.002,0.3,0.027,0.014,15,10
"111123",2019100619,0.003,0.3,0.026,0.016,17,8
"111123",2019100620,0.003,0.5,0.024,0.018,14,9
"111123",2019100621,0.003,0.4,0.018,0.024,17,10
"111123",2019100622,0.003,0.3,0.019,0.019,15,9
"111123",2019100623,0.003,0.3,0.019,0.017,17,8
"111123",2019100624,0.002,0.3,0.019,0.015,14,8
"111123",2019100701,0.003,0.3,0.017,0.016,16,6
"111123",2019100702,0.002,0.4,0.019,0.013,14,8
"111123",2019100703,0.002,0.3,0.019,0.011,15,7
"111123",2019100704,0.003,0.3,0.02,0.009,12,8
"111123",2019100705,0.003,0.3,0.017,0.01,15,10
"111123",2019100706,0.003,0.3,0.014,0.013,12,7
"111123",2019100707,0.002,0.3,0.011,0.018,10,8
"111123",2019100708,0.002,0.4,0.006,0.023,11,8
"111123",2019100709,0.002,0.5,0.007,0.027,10,10
"111123",2019100710,0.002,0.6,0.006,0.028,NA,7
"111123",2019100711,0.003,0.5,0.006,0.026,NA,8
"111123",2019100712,0.003,0.5,0.007,0.026,10,7
"111123",2019100713,0.003,0.5,0.008,0.028,10,7
"111123",2019100714,0.003,0.5,0.007,0.029,10,9
"111123",2019100715,0.002,0.6,0.005,0.031,10,9
"111123",2019100716,0.003,0.6,0.004,0.034,9,7
"111123",2019100717,0.003,0.7,0.004,0.033,10,7
"111123",2019100718,0.003,0.6,0.003,0.033,6,4
"111123",2019100719,0.003,0.6,0.002,0.034,8,6
"111123",2019100720,0.003,0.5,0.004,0.028,7,6
"111123",2019100721,0.003,0.5,0.005,0.025,5,4
"111123",2019100722,0.002,0.4,0.011,0.019,7,5
"111123",2019100723,0.002,0.4,0.013,0.017,6,6
"111123",2019100724,0.002,0.4,0.016,0.015,7,5
"111123",2019100801,0.002,0.3,0.02,0.011,6,5
"111123",2019100802,0.003,0.3,0.022,0.01,8,6
"111123",2019100803,0.002,0.3,0.02,0.012,13,7
"111123",2019100804,0.003,0.3,0.016,0.016,11,8
"111123",2019100805,0.002,0.5,0.014,0.022,10,7
"111123",2019100806,0.003,0.5,0.007,0.036,14,10
"111123",2019100807,0.003,0.7,0.003,0.042,20,15
"111123",2019100808,0.004,0.7,0.004,0.042,20,12
"111123",2019100809,0.003,0.8,0.008,0.047,20,11
"111123",2019100810,0.003,0.5,0.02,0.034,28,16
"111123",2019100811,0.003,0.5,0.029,0.017,32,16
"111123",2019100812,0.003,0.5,0.032,0.011,28,17
"111123",2019100813,0.003,0.5,0.032,0.01,30,17
"111123",2019100814,0.003,0.3,0.028,0.01,25,12
"111123",2019100815,0.002,0.3,0.028,0.009,26,9
"111123",2019100816,0.003,0.3,0.027,0.011,24,7
"111123",2019100817,0.002,0.3,0.026,0.012,23,8
"111123",2019100818,0.003,0.4,0.023,0.015,21,9
"111123",2019100819,0.003,0.4,0.019,0.019,27,14
"111123",2019100820,0.003,0.4,0.016,0.021,24,11
"111123",2019100821,0.003,0.4,0.015,0.019,23,9
"111123",2019100822,0.003,0.4,0.017,0.016,20,7
"111123",2019100823,0.003,0.4,0.017,0.016,22,8
"111123",2019100824,0.003,0.4,0.015,0.017,22,8
"111123",2019100901,0.003,0.4,0.013,0.018,23,7
"111123",2019100902,0.003,0.4,0.011,0.019,21,8
"111123",2019100903,0.003,0.5,0.006,0.028,22,8
"111123",2019100904,0.003,0.5,0.002,0.031,21,8
"111123",2019100905,0.002,0.6,0.002,0.029,20,9
"111123",2019100906,0.003,0.6,0.002,0.029,18,9
"111123",2019100907,0.003,0.6,0.002,0.03,20,11
"111123",2019100908,0.003,0.6,0.004,0.027,20,8
"111123",2019100909,0.003,0.5,0.008,0.027,18,6
"111123",2019100910,0.003,0.6,0.008,0.03,22,8
"111123",2019100911,0.003,0.5,0.013,0.028,25,9
"111123",2019100912,0.003,0.4,0.016,0.027,23,10
"111123",2019100913,0.004,0.4,0.023,0.017,21,10
"111123",2019100914,0.004,0.3,0.025,0.017,20,9
"111123",2019100915,0.003,0.3,0.029,0.015,19,10
"111123",2019100916,0.003,0.3,0.035,0.018,25,12
"111123",2019100917,0.003,0.5,0.041,0.017,28,17
"111123",2019100918,0.003,0.4,0.03,0.023,25,15
"111123",2019100919,0.003,0.5,0.022,0.027,29,16
"111123",2019100920,0.003,0.5,0.015,0.033,26,14
"111123",2019100921,0.003,0.5,0.004,0.046,25,16
"111123",2019100922,0.003,0.6,0.005,0.042,23,13
"111123",2019100923,0.003,0.7,0.002,0.049,26,15
"111123",2019100924,0.004,0.7,0.002,0.049,31,18
"111123",2019101001,0.003,0.9,0.002,0.047,29,16
"111123",2019101002,0.003,0.6,0.002,0.043,24,16
"111123",2019101003,0.003,0.5,0.002,0.039,22,14
"111123",2019101004,0.003,0.6,0.002,0.038,25,15
"111123",2019101005,0.003,0.5,0.007,0.031,23,15
"111123",2019101006,0.003,0.5,0.003,0.034,21,14
"111123",2019101007,0.003,0.5,0.005,0.033,23,14
"111123",2019101008,0.003,0.6,0.004,0.035,21,13
"111123",2019101009,0.003,0.7,0.004,0.038,21,15
"111123",2019101010,0.003,0.6,0.006,0.038,26,15
"111123",2019101011,0.003,0.6,0.007,0.039,30,16
"111123",2019101012,0.003,0.7,0.009,0.039,27,14
"111123",2019101013,0.004,0.7,0.012,0.04,29,15
"111123",2019101014,0.004,0.5,0.018,0.032,25,13
"111123",2019101015,0.004,0.6,0.017,0.036,25,15
"111123",2019101016,0.003,0.7,0.013,0.044,28,16
"111123",2019101017,0.004,0.6,0.009,0.052,32,18
"111123",2019101018,0.004,0.6,0.014,0.043,34,17
"111123",2019101019,0.003,0.5,0.021,0.034,35,20
"111123",2019101020,0.004,0.6,0.014,0.042,41,26
"111123",2019101021,0.003,0.7,0.008,0.045,44,28
"111123",2019101022,0.004,0.7,0.003,0.053,36,23
"111123",2019101023,0.003,0.7,0.003,0.051,37,25
"111123",2019101024,0.003,0.6,0.006,0.043,36,21
"111123",2019101101,0.003,0.6,0.003,0.046,34,21
"111123",2019101102,0.003,0.7,0.002,0.046,32,20
"111123",2019101103,0.003,0.6,0.004,0.04,30,20
"111123",2019101104,0.004,0.6,0.007,0.032,28,18
"111123",2019101105,0.003,0.6,0.003,0.036,29,18
"111123",2019101106,0.004,0.7,0.003,0.035,29,19
"111123",2019101107,0.003,0.8,0.002,0.035,31,20
"111123",2019101108,0.003,0.7,0.003,0.032,33,23
"111123",2019101109,0.004,0.7,0.007,0.031,33,19
"111123",2019101110,0.004,0.6,0.013,0.032,37,20
"111123",2019101111,0.003,0.7,0.018,0.031,43,23
"111123",2019101112,0.004,0.7,0.023,0.028,43,25
"111123",2019101113,0.004,0.6,0.028,0.023,40,25
"111123",2019101114,0.003,0.6,0.035,0.018,34,22
"111123",2019101115,0.004,0.5,0.038,0.015,37,23
"111123",2019101116,0.003,0.5,0.035,0.015,27,16
"111123",2019101117,0.003,0.5,0.032,0.021,25,16
"111123",2019101118,0.003,0.6,0.029,0.024,26,20
"111123",2019101119,0.003,0.6,0.026,0.024,27,20
"111123",2019101120,0.003,0.5,0.029,0.019,35,23
"111123",2019101121,0.003,0.5,0.031,0.016,30,22
"111123",2019101122,0.003,0.4,0.032,0.015,25,19
"111123",2019101123,0.003,0.5,0.031,0.015,22,16
"111123",2019101124,0.003,0.4,0.027,0.019,24,17
"111123",2019101201,0.003,0.4,0.025,0.018,27,16
"111123",2019101202,0.003,0.4,0.029,0.013,24,16
"111123",2019101203,0.003,0.4,0.032,0.009,23,16
"111123",2019101204,0.003,0.4,0.031,0.009,22,14
"111123",2019101205,0.003,0.4,0.03,0.011,21,14
"111123",2019101206,0.003,0.4,0.029,0.013,23,16
"111123",2019101207,0.003,0.5,0.022,0.021,26,17
"111123",2019101208,0.003,0.4,0.023,0.02,24,16
"111123",2019101209,0.003,0.4,0.024,0.018,22,13
"111123",2019101210,0.003,0.4,0.028,0.012,21,10
"111123",2019101211,0.003,0.3,0.03,0.008,22,10
"111123",2019101212,0.003,0.3,0.031,0.007,26,10
"111123",2019101213,0.003,0.3,0.032,0.007,25,10
"111123",2019101214,0.003,0.3,0.032,0.007,22,10
"111123",2019101215,0.002,0.3,0.031,0.007,21,9
"111123",2019101216,0.003,0.3,0.03,0.008,21,10
"111123",2019101217,0.003,0.3,0.029,0.009,20,12
"111123",2019101218,0.002,0.3,0.028,0.01,21,12
"111123",2019101219,0.002,0.4,0.025,0.012,23,10
"111123",2019101220,0.002,0.3,0.026,0.011,21,10
"111123",2019101221,0.003,0.3,0.025,0.012,20,10
"111123",2019101222,0.002,0.4,0.024,0.012,18,7
"111123",2019101223,0.003,0.4,0.022,0.015,19,9
"111123",2019101224,0.002,0.3,0.023,0.014,18,9
"111123",2019101301,0.003,0.4,0.024,0.012,18,6
"111123",2019101302,0.002,0.4,0.023,0.012,16,7
"111123",2019101303,0.003,0.3,0.024,0.01,17,7
"111123",2019101304,0.002,0.3,0.022,0.011,15,7
"111123",2019101305,0.003,0.3,0.019,0.013,16,6
"111123",2019101306,0.003,0.3,0.018,0.014,17,8
"111123",2019101307,0.002,0.3,0.016,0.019,15,7
"111123",2019101308,0.002,0.3,0.016,0.02,16,8
"111123",2019101309,0.003,0.4,0.019,0.014,15,8
"111123",2019101310,0.002,0.3,0.022,0.012,16,8
"111123",2019101311,0.003,0.3,0.025,0.009,17,7
"111123",2019101312,0.002,0.3,0.028,0.007,15,7
"111123",2019101313,0.002,0.3,0.028,0.008,16,7
"111123",2019101314,0.003,0.3,0.03,0.009,19,8
"111123",2019101315,0.002,0.3,0.031,0.01,19,10
"111123",2019101316,0.002,0.4,0.031,0.012,18,7
"111123",2019101317,0.002,0.3,0.029,0.015,21,10
"111123",2019101318,0.003,0.4,0.028,0.019,20,13
"111123",2019101319,0.003,0.5,0.013,0.04,22,13
"111123",2019101320,0.003,0.6,0.004,0.049,24,16
"111123",2019101321,0.003,0.7,0.003,0.05,26,18
"111123",2019101322,0.003,0.6,0.003,0.047,26,17
"111123",2019101323,0.003,0.6,0.002,0.045,23,16
"111123",2019101324,0.003,0.6,0.002,0.046,24,17
"111123",2019101401,0.003,0.7,0.002,0.046,27,19
"111123",2019101402,0.003,0.6,0.002,0.043,26,17
"111123",2019101403,0.002,0.6,0.002,0.038,24,16
"111123",2019101404,0.003,0.6,0.002,0.036,23,16
"111123",2019101405,0.003,0.5,0.002,0.035,22,15
"111123",2019101406,0.003,0.6,0.002,0.034,22,16
"111123",2019101407,0.003,0.7,0.002,0.034,23,16
"111123",2019101408,0.003,0.6,0.005,0.032,25,16
"111123",2019101409,0.003,0.5,0.019,0.016,33,17
"111123",2019101410,0.003,0.5,0.021,0.014,42,23
"111123",2019101411,0.003,0.5,0.02,0.015,44,25
"111123",2019101412,0.003,0.5,0.024,0.016,44,26
"111123",2019101413,0.003,0.5,0.031,0.01,29,21
"111123",2019101414,0.003,0.4,0.033,0.009,27,19
"111123",2019101415,0.003,0.4,0.033,0.01,30,21
"111123",2019101416,0.003,0.4,0.031,0.011,31,18
"111123",2019101417,0.003,0.4,0.028,0.013,30,14
"111123",2019101418,0.003,0.4,0.027,0.014,28,17
"111123",2019101419,0.003,0.5,0.026,0.015,29,16
"111123",2019101420,0.003,0.4,0.024,0.015,35,14
"111123",2019101421,0.003,0.4,0.022,0.017,38,14
"111123",2019101422,0.003,0.4,0.022,0.017,36,13
"111123",2019101423,0.003,0.4,0.015,0.025,35,13
"111123",2019101424,0.003,0.5,0.01,0.03,35,14
"111123",2019101501,0.003,0.5,0.008,0.031,37,16
"111123",2019101502,0.004,0.5,0.009,0.027,30,13
"111123",2019101503,0.003,0.4,0.016,0.018,33,13
"111123",2019101504,0.003,0.4,0.014,0.02,32,13
"111123",2019101505,0.003,0.4,0.012,0.021,29,13
"111123",2019101506,0.003,0.5,0.009,0.026,24,12
"111123",2019101507,0.003,0.4,0.009,0.028,18,8
"111123",2019101508,0.003,0.5,0.008,0.032,12,6
"111123",2019101509,0.003,0.6,0.011,0.027,7,1
"111123",2019101510,0.003,0.4,0.02,0.013,7,4
"111123",2019101511,0.003,0.4,0.022,0.012,5,3
"111123",2019101512,0.002,0.4,0.023,0.012,6,2
"111123",2019101513,0.002,0.5,0.024,0.012,11,6
"111123",2019101514,0.003,0.4,0.026,0.013,10,7
"111123",2019101515,0.003,0.4,0.026,0.015,11,8
"111123",2019101516,0.003,0.4,0.029,0.015,10,6
"111123",2019101517,0.003,0.5,0.026,0.019,14,10
"111123",2019101518,0.003,0.6,0.02,0.024,16,8
"111123",2019101519,0.003,0.5,0.015,0.031,17,9
"111123",2019101520,0.003,0.5,0.014,0.034,20,15
"111123",2019101521,0.003,0.6,0.014,0.033,18,14
"111123",2019101522,0.003,0.5,0.006,0.042,19,14
"111123",2019101523,0.003,0.6,0.002,0.048,20,15
"111123",2019101524,0.003,0.7,0.002,0.049,20,13
"111123",2019101601,0.003,0.6,0.002,0.045,21,14
"111123",2019101602,0.003,0.6,0.002,0.043,18,12
"111123",2019101603,0.003,0.6,0.002,0.039,17,11
"111123",2019101604,0.003,0.6,0.002,0.037,19,13
"111123",2019101605,0.003,0.6,0.002,0.036,20,13
"111123",2019101606,0.003,0.6,0.002,0.034,21,15
"111123",2019101607,0.003,0.7,0.002,0.034,25,16
"111123",2019101608,0.003,0.7,0.002,0.036,22,14
"111123",2019101609,0.003,0.6,0.006,0.033,20,13
"111123",2019101610,0.003,0.6,0.011,0.029,21,13
"111123",2019101611,0.003,0.5,0.015,0.029,21,11
"111123",2019101612,0.004,0.4,0.024,0.024,23,12
"111123",2019101613,0.003,0.4,0.03,0.021,26,16
"111123",2019101614,0.003,0.4,0.034,0.017,26,16
"111123",2019101615,0.003,0.4,0.039,0.016,30,18
"111123",2019101616,0.003,0.4,0.039,0.02,31,17
"111123",2019101617,0.003,0.4,0.035,0.022,31,19
"111123",2019101618,0.003,0.4,0.029,0.025,27,17
"111123",2019101619,0.003,0.4,0.025,0.027,28,18
"111123",2019101620,0.003,0.5,0.019,0.034,32,19
"111123",2019101621,0.003,0.5,0.021,0.028,33,19
"111123",2019101622,0.003,0.4,0.024,0.023,33,19
"111123",2019101623,0.003,0.5,0.014,0.037,31,18
"111123",2019101624,0.003,0.6,0.009,0.044,29,19
"111123",2019101701,0.003,0.6,0.004,0.05,32,18
"111123",2019101702,0.003,0.6,0.008,0.043,28,18
"111123",2019101703,0.003,0.6,0.013,0.033,28,16
"111123",2019101704,0.004,0.5,0.007,0.039,29,18
"111123",2019101705,0.003,0.6,0.005,0.039,30,21
"111123",2019101706,0.003,0.5,0.006,0.036,31,22
"111123",2019101707,0.003,0.5,0.004,0.037,30,22
"111123",2019101708,0.003,0.7,0.004,0.041,33,21
"111123",2019101709,0.003,0.6,0.008,0.036,36,21
"111123",2019101710,0.003,0.6,0.014,0.029,29,18
"111123",2019101711,0.003,0.6,0.015,0.03,29,17
"111123",2019101712,0.004,0.5,0.019,0.027,29,16
"111123",2019101713,0.003,0.5,0.021,0.025,31,21
"111123",2019101714,NA,NA,NA,NA,NA,NA
"111123",2019101715,NA,NA,NA,NA,NA,NA
"111123",2019101716,0.003,0.4,0.03,0.02,19,11
"111123",2019101717,0.003,0.4,0.032,0.024,24,16
"111123",2019101718,0.003,0.5,0.026,0.026,21,17
"111123",2019101719,0.002,0.5,0.019,0.033,24,19
"111123",2019101720,0.003,0.6,0.008,0.049,26,19
"111123",2019101721,0.003,0.8,0.002,0.058,25,19
"111123",2019101722,0.003,0.9,0.002,0.057,29,20
"111123",2019101723,0.003,1.2,0.002,0.058,30,23
"111123",2019101724,0.003,0.8,0.002,0.054,30,20
"111123",2019101801,0.003,0.6,0.002,0.045,23,16
"111123",2019101802,0.003,0.5,0.002,0.041,20,14
"111123",2019101803,0.002,0.6,0.003,0.039,18,13
"111123",2019101804,0.003,0.5,0.006,0.033,16,12
"111123",2019101805,0.003,0.7,0.002,0.039,17,13
"111123",2019101806,0.003,0.5,0.003,0.037,17,13
"111123",2019101807,0.003,0.5,0.002,0.04,20,14
"111123",2019101808,0.003,0.7,0.003,0.041,21,14
"111123",2019101809,0.004,0.7,0.005,0.042,20,12
"111123",2019101810,0.003,0.5,0.014,0.031,19,9
"111123",2019101811,0.003,0.4,0.018,0.025,15,10
"111123",2019101812,0.003,0.4,0.019,0.024,16,8
"111123",2019101813,0.003,0.4,0.026,0.016,18,6
"111123",2019101814,0.003,0.4,0.029,0.012,12,8
"111123",2019101815,0.002,0.4,0.026,0.015,13,6
"111123",2019101816,0.002,0.3,0.026,0.014,12,7
"111123",2019101817,0.003,0.4,0.023,0.016,16,11
"111123",2019101818,0.003,0.4,0.021,0.021,14,9
"111123",2019101819,0.003,0.4,0.021,0.022,14,7
"111123",2019101820,0.002,0.7,0.017,0.028,19,11
"111123",2019101821,0.003,0.5,0.015,0.028,23,13
"111123",2019101822,0.003,0.6,0.011,0.035,19,11
"111123",2019101823,0.002,0.4,0.02,0.021,15,8
"111123",2019101824,0.002,0.4,0.018,0.025,16,9
"111123",2019101901,0.003,0.4,0.017,0.025,15,8
"111123",2019101902,0.003,0.5,0.017,0.023,16,9
"111123",2019101903,0.003,0.5,0.01,0.033,18,9
"111123",2019101904,0.003,0.6,0.004,0.039,17,9
"111123",2019101905,0.002,0.6,0.005,0.035,20,10
"111123",2019101906,0.003,0.5,0.007,0.03,15,9
"111123",2019101907,0.003,0.5,0.003,0.036,19,12
"111123",2019101908,0.003,0.5,0.005,0.036,19,12
"111123",2019101909,0.003,0.5,0.009,0.033,16,8
"111123",2019101910,0.003,0.4,0.016,0.027,17,8
"111123",2019101911,0.003,0.4,0.021,0.022,18,6
"111123",2019101912,0.003,0.4,0.025,0.019,15,6
"111123",2019101913,0.002,0.3,0.029,0.014,18,9
"111123",2019101914,0.004,0.3,0.033,0.011,19,11
"111123",2019101915,0.003,0.3,0.038,0.011,21,13
"111123",2019101916,0.002,0.3,0.036,0.012,20,9
"111123",2019101917,0.003,0.3,0.036,0.012,23,16
"111123",2019101918,0.003,0.4,0.031,0.02,26,17
"111123",2019101919,0.003,0.4,0.03,0.024,31,18
"111123",2019101920,0.002,0.4,0.028,0.022,32,19
"111123",2019101921,0.003,0.4,0.025,0.024,34,20
"111123",2019101922,0.002,0.4,0.023,0.025,37,17
"111123",2019101923,0.003,0.5,0.025,0.022,34,20
"111123",2019101924,0.003,0.5,0.025,0.021,30,18
"111123",2019102001,0.003,0.6,0.01,0.037,30,19
"111123",2019102002,0.003,0.7,0.002,0.047,29,19
"111123",2019102003,0.003,0.7,0.002,0.045,32,18
"111123",2019102004,0.003,0.7,0.002,0.042,31,20
"111123",2019102005,0.003,0.6,0.002,0.037,30,19
"111123",2019102006,0.003,0.6,0.002,0.034,28,18
"111123",2019102007,0.003,0.6,0.003,0.032,27,20
"111123",2019102008,0.003,0.6,0.004,0.03,30,19
"111123",2019102009,0.003,0.6,0.008,0.025,31,20
"111123",2019102010,0.003,0.5,0.013,0.022,31,19
"111123",2019102011,0.003,0.5,0.017,0.022,42,23
"111123",2019102012,0.003,0.5,0.022,0.025,45,28
"111123",2019102013,0.003,0.6,0.027,0.024,48,32
"111123",2019102014,0.003,0.4,0.036,0.014,32,19
"111123",2019102015,0.003,0.4,0.038,0.014,29,19
"111123",2019102016,0.003,0.5,0.037,0.017,26,15
"111123",2019102017,0.003,0.4,0.035,0.021,31,19
"111123",2019102018,0.002,0.5,0.034,0.026,30,20
"111123",2019102019,0.003,0.5,0.032,0.029,36,22
"111123",2019102020,0.003,0.5,0.03,0.025,44,29
"111123",2019102021,0.003,0.5,0.025,0.025,35,22
"111123",2019102022,0.003,0.7,0.008,0.047,34,24
"111123",2019102023,0.002,0.8,0.003,0.051,37,27
"111123",2019102024,0.003,0.8,0.002,0.054,35,24
